Date / Time,Seconds taken,Kbps,Download size (bytes)
2016-03-19 07:09:38.116000,1.266,18896.0,3062059
2016-03-19 07:14:39.039000,1.234,19386.0,3062059
2016-03-19 07:19:40.040000,1.228,19481.0,3062059
2016-03-19 07:24:41.082000,1.25,19138.0,3062059
2016-03-19 07:29:42.082000,1.312,18233.0,3062059
2016-03-19 07:34:43.099000,1.234,19386.0,3062059
2016-03-19 07:39:44.095000,1.234,19386.0,3062059
2016-03-19 07:44:45.169000,1.234,19386.0,3062059
2016-03-19 07:49:46.147000,1.218,19641.0,3062059
2016-03-19 07:54:47.144000,1.234,19386.0,3062059
2016-03-19 07:59:48.126000,1.234,19386.0,3062059
2016-03-19 08:04:49.160000,1.25,19138.0,3062059
2016-03-19 08:09:50.173000,1.219,19625.0,3062059
2016-03-19 08:14:51.178000,1.266,18896.0,3062059
2016-03-19 08:19:52.172000,1.266,18896.0,3062059
2016-03-19 08:24:53.193000,1.234,19386.0,3062059
2016-03-19 08:29:54.180000,1.235,19370.0,3062059
2016-03-19 08:34:55.200000,1.234,19386.0,3062059
2016-03-19 08:39:56.199000,1.235,19370.0,3062059
2016-03-19 08:44:57.217000,1.219,19625.0,3062059
2016-03-19 08:49:58.211000,1.235,19370.0,3062059
2016-03-19 08:54:59.238000,1.234,19386.0,3062059
2016-03-19 09:00:00.348000,1.218,19641.0,3062059
2016-03-19 09:05:01.248000,1.219,19625.0,3062059
2016-03-19 09:10:02.267000,1.234,19386.0,3062059
2016-03-19 09:15:03.243000,1.406,17014.0,3062059
2016-03-19 09:20:04.271000,1.359,17603.0,3062059
2016-03-19 09:25:05.281000,1.234,19386.0,3062059
2016-03-19 09:30:06.316000,1.25,19138.0,3062059
2016-03-19 09:35:07.312000,1.235,19370.0,3062059
2016-03-19 09:40:08.318000,1.219,19625.0,3062059
2016-03-19 09:45:09.324000,1.36,17590.0,3062059
2016-03-19 09:50:10.309000,1.234,19386.0,3062059
2016-03-19 09:55:11.314000,1.234,19386.0,3062059
2016-03-19 10:00:12.328000,1.219,19625.0,3062059
2016-03-19 10:05:13.327000,1.234,19386.0,3062059
2016-03-19 10:10:14.356000,1.219,19625.0,3062059
2016-03-19 10:15:15.476000,1.235,19370.0,3062059
2016-03-19 10:20:16.380000,1.25,19138.0,3062059
2016-03-19 10:25:17.361000,1.234,19386.0,3062059
2016-03-19 10:30:18.382000,1.25,19138.0,3062059
2016-03-19 10:35:19.385000,1.234,19386.0,3062059
2016-03-19 10:40:20.428000,1.251,19123.0,3062059
2016-03-19 10:45:21.403000,1.235,19370.0,3062059
2016-03-19 10:50:22.394000,1.219,19625.0,3062059
2016-03-19 10:55:23.467000,1.234,19386.0,3062059
2016-03-19 11:00:24.458000,1.25,19138.0,3062059
2016-03-19 11:05:25.443000,1.219,19625.0,3062059
2016-03-19 11:10:26.468000,1.234,19386.0,3062059
2016-03-19 11:15:27.498000,1.266,18896.0,3062059
2016-03-19 11:20:28.462000,1.234,19386.0,3062059
2016-03-19 11:25:29.483000,1.234,19386.0,3062059
2016-03-19 11:30:30.456000,1.39,17210.0,3062059
2016-03-19 11:35:31.491000,1.406,17014.0,3062059
2016-03-19 11:40:32.478000,1.265,18911.0,3062059
2016-03-19 11:45:33.497000,2.203,10859.0,3062059
2016-03-19 11:50:34.507000,1.406,17014.0,3062059
2016-03-19 11:55:35.482000,1.234,19386.0,3062059
2016-03-19 12:00:36.519000,1.344,17799.0,3062059
2016-03-19 12:05:37.497000,2.156,11096.0,3062059
2016-03-19 12:10:38.591000,1.359,17603.0,3062059
2016-03-19 12:15:39.544000,1.25,19138.0,3062059
2016-03-19 12:20:40.573000,1.406,17014.0,3062059
2016-03-19 12:25:41.567000,1.39,17210.0,3062059
2016-03-19 12:30:42.782000,1.274,18777.0,3062059
2016-03-19 12:35:45.261000,1.366,17513.0,3062059
2016-03-19 12:40:44.828000,1.459,16396.0,3062059
2016-03-19 12:45:45.789000,1.25,19138.0,3062059
2016-03-19 12:50:47.109000,1.465,16329.0,3062059
2016-03-19 12:55:49.303000,1.287,18588.0,3062059
2016-03-19 13:00:48.850000,1.327,18027.0,3062059
2016-03-19 13:05:49.960000,1.352,17694.0,3062059
2016-03-19 13:10:51.577000,1.281,18675.0,3062059
2016-03-19 13:15:52.276000,1.296,18459.0,3062059
2016-03-19 13:20:56.038000,1.747,13693.0,3062059
2016-03-19 13:25:53.750000,1.382,17310.0,3062059
2016-03-19 13:30:54.734000,1.243,19246.0,3062059
2016-03-19 13:35:55.750000,1.269,18851.0,3062059
2016-03-19 13:40:59.631000,1.589,15055.0,3062059
2016-03-19 13:46:00.895000,1.655,14455.0,3062059
2016-03-19 13:51:01.480000,1.502,15927.0,3062059
2016-03-19 13:56:02.655000,1.505,15895.0,3062059
2016-03-19 14:01:03.040000,1.512,15822.0,3062059
2016-03-19 14:06:03.031000,1.677,14265.0,3062059
2016-03-19 14:11:02.751000,1.296,18459.0,3062059
2016-03-19 14:16:04.571000,1.278,18719.0,3062059
2016-03-19 14:21:04.662000,1.228,19481.0,3062059
2016-03-19 14:26:06.185000,1.24,19292.0,3062059
2016-03-19 14:31:07.030000,1.308,18289.0,3062059
2016-03-19 14:36:08.024000,1.24,19292.0,3062059
2016-03-19 14:41:08.736000,1.354,17668.0,3062059
2016-03-19 14:46:10.289000,1.274,18777.0,3062059
2016-03-19 14:51:10.640000,1.232,19417.0,3062059
2016-03-19 14:56:12.422000,1.255,19062.0,3062059
2016-03-19 15:01:12.855000,1.249,19153.0,3062059
2016-03-19 15:06:14.233000,1.325,18055.0,3062059
2016-03-19 15:11:14.895000,1.23,19449.0,3062059
2016-03-19 15:16:16.609000,1.251,19123.0,3062059
2016-03-19 15:21:16.687000,1.242,19261.0,3062059
2016-03-19 15:26:18.490000,1.252,19107.0,3062059
2016-03-19 15:31:18.638000,1.222,19576.0,3062059
2016-03-19 15:36:19.633000,1.228,19481.0,3062059
2016-03-19 15:41:20.636000,1.228,19481.0,3062059
2016-03-19 15:46:21.635000,1.236,19355.0,3062059
2016-03-19 15:51:22.668000,1.243,19246.0,3062059
2016-03-19 15:56:23.648000,1.284,18631.0,3062059
2016-03-19 16:01:25.667000,1.253,19092.0,3062059
2016-03-19 16:06:25.644000,1.225,19528.0,3062059
2016-03-19 16:11:26.636000,1.228,19481.0,3062059
2016-03-19 16:16:27.631000,1.223,19560.0,3062059
2016-03-19 16:21:29.154000,1.23,19449.0,3062059
2016-03-19 16:26:29.632000,1.237,19339.0,3062059
2016-03-19 16:31:30.667000,1.425,16788.0,3062059
2016-03-19 16:36:31.659000,1.239,19308.0,3062059
2016-03-19 16:41:32.674000,2.237,10694.0,3062059
2016-03-19 16:46:34.531000,1.419,16859.0,3062059
2016-03-19 16:51:37.368000,1.544,15494.0,3062059
2016-03-19 16:56:35.641000,1.227,19497.0,3062059
2016-03-19 17:01:36.666000,1.234,19386.0,3062059
2016-03-19 17:06:37.668000,1.244,19230.0,3062059
2016-03-19 17:11:38.651000,1.264,18926.0,3062059
2016-03-19 17:16:39.653000,1.229,19465.0,3062059
2016-03-19 17:21:40.650000,1.271,18822.0,3062059
2016-03-19 17:26:41.708000,1.23,19449.0,3062059
2016-03-19 17:31:42.648000,1.231,19433.0,3062059
2016-03-19 17:36:43.631000,1.224,19544.0,3062059
2016-03-19 17:41:44.645000,1.37,17462.0,3062059
2016-03-19 17:46:45.655000,1.233,19402.0,3062059
2016-03-19 17:51:46.669000,1.261,18971.0,3062059
2016-03-19 17:56:47.699000,1.247,19184.0,3062059
2016-03-19 18:01:48.663000,1.236,19355.0,3062059
2016-03-19 18:06:49.664000,1.257,19031.0,3062059
2016-03-19 18:11:50.652000,1.228,19481.0,3062059
2016-03-19 18:16:51.680000,1.252,19107.0,3062059
2016-03-19 18:21:52.629000,1.237,19339.0,3062059
2016-03-19 18:26:53.660000,1.228,19481.0,3062059
2016-03-19 18:31:54.702000,1.273,18792.0,3062059
2016-03-19 18:36:55.661000,1.235,19370.0,3062059
2016-03-19 18:41:56.642000,1.23,19449.0,3062059
2016-03-19 18:46:57.669000,1.23,19449.0,3062059
2016-03-19 18:51:58.670000,1.372,17436.0,3062059
2016-03-19 18:56:59.704000,1.27,18836.0,3062059
2016-03-19 19:02:00.704000,1.368,17487.0,3062059
2016-03-19 19:07:01.694000,1.401,17075.0,3062059
2016-03-19 19:12:02.674000,1.248,19169.0,3062059
2016-03-19 19:17:03.684000,1.237,19339.0,3062059
2016-03-19 19:22:04.668000,1.244,19230.0,3062059
2016-03-19 19:27:05.749000,1.25,19138.0,3062059
2016-03-19 19:32:06.697000,1.237,19339.0,3062059
2016-03-19 19:37:07.800000,1.256,19046.0,3062059
2016-03-19 19:42:08.724000,1.229,19465.0,3062059
2016-03-19 19:47:09.720000,1.227,19497.0,3062059
2016-03-19 19:52:10.701000,1.231,19433.0,3062059
2016-03-19 19:57:11.717000,1.262,18956.0,3062059
2016-03-19 20:02:12.726000,1.424,16799.0,3062059
2016-03-19 20:07:13.711000,1.233,19402.0,3062059
2016-03-19 20:12:14.775000,1.24,19292.0,3062059
2016-03-19 20:17:15.789000,1.229,19465.0,3062059
2016-03-19 20:22:16.729000,1.233,19402.0,3062059
2016-03-19 20:27:17.857000,1.247,19184.0,3062059
2016-03-19 20:32:18.835000,1.361,17577.0,3062059
2016-03-19 20:37:19.732000,1.238,19323.0,3062059
2016-03-19 20:42:20.727000,1.24,19292.0,3062059
2016-03-19 20:47:21.755000,1.228,19481.0,3062059
2016-03-19 20:52:22.709000,1.23,19449.0,3062059
2016-03-19 20:57:23.753000,1.224,19544.0,3062059
2016-03-19 21:02:24.968000,1.258,19016.0,3062059
2016-03-19 21:07:25.932000,1.267,18881.0,3062059
2016-03-19 21:12:26.962000,1.269,18851.0,3062059
2016-03-19 21:17:27.903000,1.381,17322.0,3062059
2016-03-19 21:22:29.001000,1.265,18911.0,3062059
2016-03-19 21:27:29.931000,1.239,19308.0,3062059
2016-03-19 21:32:30.915000,1.275,18763.0,3062059
2016-03-19 21:37:31.957000,1.255,19062.0,3062059
2016-03-19 21:42:32.914000,1.244,19230.0,3062059
2016-03-19 21:47:33.945000,1.279,18704.0,3062059
2016-03-19 21:52:35.012000,1.266,18896.0,3062059
2016-03-19 21:57:36.058000,1.259,19001.0,3062059
2016-03-19 22:02:37.028000,1.245,19215.0,3062059
2016-03-19 22:07:37.952000,1.266,18896.0,3062059
2016-03-19 22:12:38.956000,1.267,18881.0,3062059
2016-03-19 22:17:39.975000,1.25,19138.0,3062059
2016-03-19 22:22:40.954000,1.289,18559.0,3062059
2016-03-19 22:27:42.084000,1.264,18926.0,3062059
2016-03-19 22:32:45.368000,1.266,18896.0,3062059
2016-03-19 22:37:43.773000,1.219,19625.0,3062059
2016-03-19 22:42:44.764000,1.25,19138.0,3062059
2016-03-19 22:47:45.794000,1.234,19386.0,3062059
2016-03-19 22:52:46.787000,1.859,12868.0,3062059
2016-03-19 22:57:47.792000,1.234,19386.0,3062059
2016-03-19 23:02:48.784000,1.235,19370.0,3062059
2016-03-19 23:07:49.827000,1.454,16453.0,3062059
2016-03-19 23:12:50.808000,1.234,19386.0,3062059
2016-03-19 23:17:51.804000,1.266,18896.0,3062059
2016-03-19 23:22:52.800000,1.235,19370.0,3062059
2016-03-19 23:27:53.844000,1.328,18014.0,3062059
2016-03-19 23:32:54.845000,1.25,19138.0,3062059
2016-03-19 23:37:55.866000,1.219,19625.0,3062059
2016-03-19 23:42:56.864000,1.266,18896.0,3062059
2016-03-19 23:47:57.879000,1.984,12058.0,3062059
2016-03-19 23:52:58.891000,1.329,18000.0,3062059
2016-03-19 23:57:59.875000,1.735,13788.0,3062059
2016-03-20 00:03:00.882000,1.234,19386.0,3062059
2016-03-20 00:08:04.452000,1.547,15464.0,3062059
2016-03-20 00:13:02.898000,1.313,18220.0,3062059
2016-03-20 00:18:03.930000,1.234,19386.0,3062059
2016-03-20 00:23:04.902000,1.687,14180.0,3062059
2016-03-20 00:28:06.862000,1.25,19138.0,3062059
2016-03-20 00:33:07.117000,1.219,19625.0,3062059
2016-03-20 00:38:07.925000,1.237,19339.0,3062059
2016-03-20 00:43:08.940000,1.265,18911.0,3062059
2016-03-20 00:48:10.040000,1.234,19386.0,3062059
2016-03-20 00:53:10.977000,1.234,19386.0,3062059
2016-03-20 00:58:11.979000,1.25,19138.0,3062059
2016-03-20 01:03:13.010000,1.281,18675.0,3062059
2016-03-20 01:08:14.033000,1.219,19625.0,3062059
2016-03-20 01:13:15.005000,1.234,19386.0,3062059
2016-03-20 01:18:16.050000,1.251,19123.0,3062059
2016-03-20 01:23:17.105000,1.234,19386.0,3062059
2016-03-20 01:28:18.057000,1.25,19138.0,3062059
2016-03-20 01:33:19.060000,1.219,19625.0,3062059
2016-03-20 01:38:20.115000,1.234,19386.0,3062059
2016-03-20 01:43:22.077000,1.469,16285.0,3062059
2016-03-20 01:48:22.092000,1.219,19625.0,3062059
2016-03-20 01:53:23.104000,1.234,19386.0,3062059
2016-03-20 01:58:24.134000,1.235,19370.0,3062059
2016-03-20 02:03:26.561000,4.703,5087.0,3062059
2016-03-20 02:08:26.145000,1.234,19386.0,3062059
2016-03-20 02:13:27.504000,1.234,19386.0,3062059
2016-03-20 02:18:28.131000,1.235,19370.0,3062059
2016-03-20 02:23:29.499000,1.25,19138.0,3062059
2016-03-20 02:28:30.164000,1.25,19138.0,3062059
2016-03-20 02:33:31.625000,1.25,19138.0,3062059
2016-03-20 02:38:32.175000,1.218,19641.0,3062059
2016-03-20 02:43:33.201000,1.225,19528.0,3062059
2016-03-20 02:48:35.444000,1.25,19138.0,3062059
2016-03-20 02:53:35.222000,1.25,19138.0,3062059
2016-03-20 02:58:36.235000,1.219,19625.0,3062059
2016-03-20 03:03:37.207000,1.25,19138.0,3062059
2016-03-20 03:08:38.245000,1.219,19625.0,3062059
2016-03-20 03:13:41.655000,1.5,15948.0,3062059
2016-03-20 03:18:44.204000,1.234,19386.0,3062059
2016-03-20 03:23:41.606000,1.234,19386.0,3062059
2016-03-20 03:28:42.444000,1.218,19641.0,3062059
2016-03-20 03:33:44.714000,1.438,16636.0,3062059
2016-03-20 03:38:46.618000,1.235,19370.0,3062059
2016-03-20 03:43:45.730000,1.297,18444.0,3062059
2016-03-20 03:48:46.398000,1.25,19138.0,3062059
2016-03-20 03:53:47.282000,1.234,19386.0,3062059
2016-03-20 03:58:48.327000,1.219,19625.0,3062059
2016-03-20 04:03:49.339000,1.25,19138.0,3062059
2016-03-20 04:08:50.328000,1.234,19386.0,3062059
2016-03-20 04:13:51.412000,1.235,19370.0,3062059
2016-03-20 04:18:54.826000,1.5,15948.0,3062059
2016-03-20 04:23:55.914000,1.594,15008.0,3062059
2016-03-20 04:28:54.948000,1.25,19138.0,3062059
2016-03-20 04:33:55.453000,1.218,19641.0,3062059
2016-03-20 04:38:56.403000,1.235,19370.0,3062059
2016-03-20 04:43:57.381000,1.218,19641.0,3062059
2016-03-20 04:48:58.405000,1.234,19386.0,3062059
2016-03-20 04:53:59.391000,1.25,19138.0,3062059
2016-03-20 04:59:00.413000,1.235,19370.0,3062059
2016-03-20 05:05:23.638000,2.802,8538.0,3062059
2016-03-20 05:09:03.057000,1.234,19386.0,3062059
2016-03-20 05:14:03.477000,1.234,19386.0,3062059
2016-03-20 05:19:05.493000,1.421,16835.0,3062059
2016-03-20 05:24:05.452000,1.25,19138.0,3062059
2016-03-20 05:29:06.467000,1.219,19625.0,3062059
2016-03-20 05:34:07.466000,1.219,19625.0,3062059
2016-03-20 05:39:08.485000,1.234,19386.0,3062059
2016-03-20 05:44:09.504000,1.234,19386.0,3062059
2016-03-20 05:49:10.506000,1.219,19625.0,3062059
2016-03-20 05:54:11.504000,1.219,19625.0,3062059
2016-03-20 05:59:12.483000,1.25,19138.0,3062059
2016-03-20 06:04:13.549000,1.234,19386.0,3062059
2016-03-20 06:09:14.555000,1.235,19370.0,3062059
2016-03-20 06:14:15.498000,1.235,19370.0,3062059
2016-03-20 06:19:16.525000,1.234,19386.0,3062059
2016-03-20 06:24:17.569000,1.234,19386.0,3062059
2016-03-20 06:29:19.629000,1.25,19138.0,3062059
2016-03-20 06:34:19.570000,1.249,19153.0,3062059
2016-03-20 06:39:20.617000,1.203,19886.0,3062059
2016-03-20 06:44:21.608000,1.234,19386.0,3062059
2016-03-20 06:49:22.589000,1.218,19641.0,3062059
2016-03-20 06:54:23.617000,1.219,19625.0,3062059
2016-03-20 06:59:24.650000,1.641,14578.0,3062059
2016-03-20 07:04:25.608000,1.25,19138.0,3062059
2016-03-20 07:09:26.603000,1.234,19386.0,3062059
2016-03-20 07:14:27.692000,1.219,19625.0,3062059
2016-03-20 07:19:28.645000,1.266,18896.0,3062059
2016-03-20 07:24:29.619000,1.235,19370.0,3062059
2016-03-20 07:29:30.684000,1.219,19625.0,3062059
2016-03-20 07:34:31.662000,1.219,19625.0,3062059
2016-03-20 07:39:32.683000,1.219,19625.0,3062059
2016-03-20 07:44:33.640000,1.25,19138.0,3062059
2016-03-20 07:49:34.703000,1.219,19625.0,3062059
2016-03-20 07:54:35.658000,1.235,19370.0,3062059
2016-03-20 07:59:36.667000,1.265,18911.0,3062059
2016-03-20 08:04:37.710000,1.219,19625.0,3062059
2016-03-20 08:09:38.721000,1.25,19138.0,3062059
2016-03-20 08:14:39.692000,1.234,19386.0,3062059
2016-03-20 08:19:40.726000,1.25,19138.0,3062059
2016-03-20 08:24:41.713000,1.219,19625.0,3062059
2016-03-20 08:29:42.721000,1.234,19386.0,3062059
2016-03-20 08:34:43.732000,1.234,19386.0,3062059
2016-03-20 08:39:44.766000,1.215,19689.0,3062059
2016-03-20 08:44:45.736000,1.234,19386.0,3062059
2016-03-20 08:49:46.769000,1.219,19625.0,3062059
2016-03-20 08:54:47.808000,1.313,18220.0,3062059
2016-03-20 08:59:48.754000,1.218,19641.0,3062059
2016-03-20 09:04:49.784000,1.218,19641.0,3062059
2016-03-20 09:09:50.763000,1.235,19370.0,3062059
2016-03-20 09:14:51.781000,1.219,19625.0,3062059
2016-03-20 09:19:53.829000,1.25,19138.0,3062059
2016-03-20 09:24:53.794000,1.235,19370.0,3062059
2016-03-20 09:29:54.814000,1.266,18896.0,3062059
2016-03-20 09:34:55.861000,1.219,19625.0,3062059
2016-03-20 09:39:56.836000,1.219,19625.0,3062059
2016-03-20 09:44:57.863000,1.234,19386.0,3062059
2016-03-20 09:49:58.858000,1.234,19386.0,3062059
2016-03-20 09:54:59.852000,1.219,19625.0,3062059
2016-03-20 10:00:00.867000,1.218,19641.0,3062059
2016-03-20 10:05:01.893000,1.25,19138.0,3062059
2016-03-20 10:10:02.899000,1.25,19138.0,3062059
2016-03-20 10:15:03.880000,1.235,19370.0,3062059
2016-03-20 10:20:04.891000,1.359,17603.0,3062059
2016-03-20 10:25:06.997000,1.266,18896.0,3062059
2016-03-20 10:30:06.936000,1.234,19386.0,3062059
2016-03-20 10:35:07.938000,1.235,19370.0,3062059
2016-03-20 10:40:08.947000,1.25,19138.0,3062059
2016-03-20 10:45:09.922000,1.234,19386.0,3062059
2016-03-20 10:50:11.716000,1.218,19641.0,3062059
2016-03-20 10:55:11.971000,1.235,19370.0,3062059
2016-03-20 11:00:13.009000,1.265,18911.0,3062059
2016-03-20 11:05:13.982000,1.235,19370.0,3062059
2016-03-20 11:10:14.961000,1.235,19370.0,3062059
2016-03-20 11:15:16.085000,1.25,19138.0,3062059
2016-03-20 11:20:17,1.235,19370.0,3062059
2016-03-20 11:25:18.038000,1.25,19138.0,3062059
2016-03-20 11:30:20.048000,1.266,18896.0,3062059
2016-03-20 11:35:20.014000,1.218,19641.0,3062059
2016-03-20 11:40:21.054000,1.235,19370.0,3062059
2016-03-20 11:45:22.032000,1.25,19138.0,3062059
2016-03-20 11:50:23.073000,1.25,19138.0,3062059
2016-03-20 11:55:24.093000,1.219,19625.0,3062059
2016-03-20 12:00:25.072000,1.234,19386.0,3062059
2016-03-20 12:05:26.101000,1.235,19370.0,3062059
2016-03-20 12:10:27.087000,1.235,19370.0,3062059
2016-03-20 12:15:28.090000,1.281,18675.0,3062059
2016-03-20 12:20:29.125000,1.234,19386.0,3062059
2016-03-20 12:25:30.104000,1.234,19386.0,3062059
2016-03-20 12:30:31.112000,1.235,19370.0,3062059
2016-03-20 12:35:32.205000,1.25,19138.0,3062059
2016-03-20 12:40:33.138000,1.234,19386.0,3062059
2016-03-20 12:45:34.229000,1.235,19370.0,3062059
2016-03-20 12:50:35.207000,1.234,19386.0,3062059
2016-03-20 12:55:36.253000,1.36,17590.0,3062059
2016-03-20 13:00:38.401000,1.297,18444.0,3062059
2016-03-20 13:05:38.211000,1.234,19386.0,3062059
2016-03-20 13:10:39.217000,1.235,19370.0,3062059
2016-03-20 13:15:40.211000,1.25,19138.0,3062059
2016-03-20 13:20:41.232000,1.218,19641.0,3062059
2016-03-20 13:25:42.209000,1.236,19355.0,3062059
2016-03-20 13:30:43.245000,1.238,19323.0,3062059
